IP:PORT, LOSS, DELAY
188.114.96.155:3476,50.00%,665 ms
162.159.192.173:3476,50.00%,666 ms
162.159.195.166:3476,50.00%,666 ms
162.159.195.137:1070,50.00%,666 ms
162.159.195.105:1070,50.00%,666 ms
162.159.195.131:3476,50.00%,666 ms
162.159.195.176:3476,50.00%,666 ms
162.159.195.20:1070,50.00%,667 ms
162.159.192.80:3476,50.00%,667 ms
162.159.195.107:1070,50.00%,667 ms
162.159.192.212:1070,50.00%,668 ms
162.159.195.137:3476,50.00%,668 ms
188.114.96.144:1070,50.00%,668 ms
188.114.96.144:3476,50.00%,668 ms
188.114.96.166:1070,50.00%,669 ms
162.159.192.222:3476,50.00%,669 ms
188.114.96.153:1070,50.00%,670 ms
188.114.96.165:1070,50.00%,670 ms
162.159.195.64:3476,50.00%,673 ms
188.114.96.155:1070,50.00%,673 ms
162.159.192.138:1070,50.00%,679 ms
162.159.192.181:3476,50.00%,681 ms
162.159.192.174:1070,50.00%,682 ms
162.159.195.12:1070,50.00%,683 ms
162.159.192.36:3476,50.00%,683 ms
162.159.192.44:3476,50.00%,683 ms
162.159.195.176:1070,50.00%,688 ms
162.159.192.168:1070,50.00%,691 ms
162.159.192.202:1070,50.00%,691 ms
162.159.192.43:3476,50.00%,691 ms
162.159.192.22:1070,50.00%,691 ms
162.159.192.212:3476,50.00%,691 ms
162.159.192.164:3476,50.00%,691 ms
162.159.192.231:3476,50.00%,692 ms
162.159.192.231:1070,50.00%,692 ms
162.159.192.135:3476,50.00%,692 ms
162.159.192.120:1070,50.00%,692 ms
162.159.192.157:1070,50.00%,692 ms
162.159.192.239:3476,50.00%,692 ms
162.159.192.254:1070,50.00%,692 ms
162.159.192.31:1070,50.00%,692 ms
162.159.192.38:3476,50.00%,692 ms
162.159.192.38:1070,50.00%,692 ms
162.159.192.142:3476,50.00%,692 ms
162.159.192.145:3476,50.00%,692 ms
162.159.192.199:3476,50.00%,692 ms
162.159.192.66:3476,50.00%,692 ms
162.159.192.199:1070,50.00%,692 ms
162.159.192.135:1070,50.00%,692 ms
162.159.192.62:3476,50.00%,692 ms
162.159.192.72:1070,50.00%,693 ms
162.159.192.72:3476,50.00%,693 ms
162.159.192.13:1070,50.00%,693 ms
162.159.192.181:1070,50.00%,693 ms
162.159.192.92:3476,50.00%,693 ms
162.159.192.80:1070,50.00%,693 ms
162.159.192.202:3476,50.00%,693 ms
162.159.192.22:3476,50.00%,693 ms
162.159.192.174:3476,50.00%,693 ms
162.159.192.241:1070,50.00%,693 ms
162.159.192.229:3476,50.00%,693 ms
162.159.192.31:3476,50.00%,693 ms
162.159.192.89:3476,50.00%,699 ms
162.159.192.96:3476,50.00%,699 ms
162.159.195.117:1070,50.00%,699 ms
162.159.192.254:3476,50.00%,699 ms
162.159.192.98:3476,50.00%,699 ms
162.159.192.62:1070,50.00%,699 ms
162.159.195.166:1070,50.00%,699 ms
162.159.195.131:1070,50.00%,700 ms
162.159.195.167:3476,50.00%,700 ms
162.159.195.105:3476,50.00%,700 ms
162.159.192.89:1070,50.00%,700 ms
162.159.195.107:3476,50.00%,700 ms
162.159.192.92:1070,50.00%,700 ms
162.159.195.167:1070,50.00%,700 ms
162.159.192.169:3476,50.00%,700 ms
162.159.195.17:1070,50.00%,700 ms
162.159.195.184:1070,50.00%,700 ms
162.159.192.169:1070,50.00%,700 ms
162.159.192.98:1070,50.00%,701 ms
162.159.195.112:1070,50.00%,701 ms
162.159.195.117:3476,50.00%,701 ms
162.159.192.96:1070,50.00%,701 ms
162.159.195.12:3476,50.00%,701 ms
162.159.195.170:3476,50.00%,702 ms
162.159.195.146:3476,50.00%,702 ms
162.159.195.184:3476,50.00%,702 ms
162.159.195.193:1070,50.00%,702 ms
162.159.195.20:3476,50.00%,702 ms
162.159.195.170:1070,50.00%,702 ms
162.159.195.208:3476,50.00%,702 ms
162.159.195.191:3476,50.00%,702 ms
162.159.195.172:1070,50.00%,703 ms
162.159.195.227:3476,50.00%,703 ms
162.159.195.17:3476,50.00%,703 ms
162.159.195.147:1070,50.00%,703 ms
162.159.195.146:1070,50.00%,703 ms
162.159.195.147:3476,50.00%,703 ms
162.159.195.172:3476,50.00%,703 ms
162.159.195.161:3476,50.00%,703 ms
162.159.195.191:1070,50.00%,703 ms
162.159.195.216:1070,50.00%,703 ms
162.159.195.193:3476,50.00%,703 ms
162.159.195.197:3476,50.00%,703 ms
162.159.195.204:3476,50.00%,703 ms
162.159.195.197:1070,50.00%,703 ms
188.114.96.131:1070,50.00%,704 ms
162.159.195.80:3476,50.00%,704 ms
162.159.192.165:3476,50.00%,705 ms
188.114.96.179:3476,50.00%,707 ms
162.159.195.205:3476,50.00%,708 ms
162.159.195.208:1070,50.00%,708 ms
162.159.195.216:3476,50.00%,708 ms
162.159.195.221:3476,50.00%,708 ms
162.159.195.204:1070,50.00%,708 ms
162.159.195.221:1070,50.00%,708 ms
162.159.195.205:1070,50.00%,708 ms
188.114.96.181:3476,50.00%,709 ms
188.114.96.19:1070,50.00%,709 ms
162.159.195.227:1070,50.00%,709 ms
162.159.195.254:3476,50.00%,709 ms
162.159.195.228:1070,50.00%,709 ms
162.159.195.251:1070,50.00%,709 ms
188.114.96.176:3476,50.00%,709 ms
188.114.96.200:1070,50.00%,709 ms
162.159.195.228:3476,50.00%,709 ms
162.159.195.232:3476,50.00%,710 ms
188.114.96.177:3476,50.00%,710 ms
188.114.96.176:1070,50.00%,710 ms
188.114.96.177:1070,50.00%,710 ms
162.159.195.232:1070,50.00%,710 ms
188.114.96.179:1070,50.00%,710 ms
162.159.195.1:1070,50.00%,710 ms
162.159.195.26:1070,50.00%,710 ms
188.114.96.181:1070,50.00%,711 ms
162.159.195.1:3476,50.00%,711 ms
188.114.96.113:1070,50.00%,711 ms
188.114.96.185:1070,50.00%,711 ms
188.114.96.185:3476,50.00%,711 ms
188.114.96.19:3476,50.00%,711 ms
188.114.96.187:3476,50.00%,712 ms
188.114.96.187:1070,50.00%,712 ms
188.114.96.129:3476,50.00%,712 ms
162.159.195.251:3476,50.00%,712 ms
162.159.195.254:1070,50.00%,712 ms
188.114.96.103:1070,50.00%,712 ms
188.114.96.103:3476,50.00%,712 ms
188.114.96.200:3476,50.00%,712 ms
162.159.195.26:3476,50.00%,713 ms
188.114.96.140:3476,50.00%,713 ms
188.114.96.110:3476,50.00%,713 ms
162.159.195.67:1070,50.00%,713 ms
188.114.96.109:1070,50.00%,713 ms
188.114.96.110:1070,50.00%,713 ms
188.114.96.131:3476,50.00%,713 ms
188.114.96.113:3476,50.00%,713 ms
162.159.195.41:1070,50.00%,713 ms
162.159.195.41:3476,50.00%,713 ms
162.159.195.45:1070,50.00%,714 ms
188.114.96.140:1070,50.00%,714 ms
162.159.195.45:3476,50.00%,714 ms
162.159.195.80:1070,50.00%,718 ms
188.114.96.143:1070,50.00%,718 ms
188.114.96.13:3476,50.00%,718 ms
188.114.96.143:3476,50.00%,718 ms
188.114.96.149:1070,50.00%,718 ms
188.114.96.130:3476,50.00%,718 ms
188.114.96.129:1070,50.00%,719 ms
188.114.96.13:1070,50.00%,719 ms
162.159.195.67:3476,50.00%,719 ms
162.159.195.8:3476,50.00%,719 ms
188.114.96.130:1070,50.00%,719 ms
162.159.195.8:1070,50.00%,719 ms
162.159.192.59:3476,50.00%,722 ms
162.159.192.59:1070,50.00%,722 ms
162.159.195.38:1070,50.00%,732 ms
162.159.195.38:3476,50.00%,732 ms
162.159.195.135:3476,50.00%,733 ms
162.159.195.135:1070,50.00%,733 ms
162.159.193.159:1070,100.00%,1000 ms
162.159.193.43:3476,100.00%,1000 ms
162.159.193.47:1070,100.00%,1000 ms
162.159.193.245:3476,100.00%,1000 ms
162.159.193.247:3476,100.00%,1000 ms
162.159.193.29:1070,100.00%,1000 ms
162.159.193.254:1070,100.00%,1000 ms
162.159.193.28:1070,100.00%,1000 ms
162.159.193.254:3476,100.00%,1000 ms
162.159.193.39:3476,100.00%,1000 ms
162.159.193.247:1070,100.00%,1000 ms
162.159.193.37:3476,100.00%,1000 ms
162.159.193.64:3476,100.00%,1000 ms
162.159.193.64:1070,100.00%,1000 ms
162.159.193.29:3476,100.00%,1000 ms
162.159.193.28:3476,100.00%,1000 ms
162.159.193.37:1070,100.00%,1000 ms
162.159.193.52:1070,100.00%,1000 ms
162.159.193.45:1070,100.00%,1000 ms
162.159.193.39:1070,100.00%,1000 ms
162.159.193.253:3476,100.00%,1000 ms
162.159.193.251:1070,100.00%,1000 ms
162.159.193.47:3476,100.00%,1000 ms
162.159.193.84:1070,100.00%,1000 ms
162.159.193.84:3476,100.00%,1000 ms
162.159.193.253:1070,100.00%,1000 ms
162.159.193.90:3476,100.00%,1000 ms
162.159.193.79:1070,100.00%,1000 ms
162.159.193.80:3476,100.00%,1000 ms
162.159.193.86:1070,100.00%,1000 ms
162.159.193.69:3476,100.00%,1000 ms
162.159.193.73:3476,100.00%,1000 ms
162.159.193.69:1070,100.00%,1000 ms
162.159.193.149:3476,100.00%,1000 ms
162.159.193.251:3476,100.00%,1000 ms
162.159.193.80:1070,100.00%,1000 ms
162.159.193.91:3476,100.00%,1000 ms
162.159.193.79:3476,100.00%,1000 ms
162.159.193.73:1070,100.00%,1000 ms
162.159.193.245:1070,100.00%,1000 ms
162.159.193.43:1070,100.00%,1000 ms
162.159.193.86:3476,100.00%,1000 ms
162.159.193.52:3476,100.00%,1000 ms
162.159.193.71:3476,100.00%,1000 ms
162.159.193.45:3476,100.00%,1000 ms
162.159.193.149:1070,100.00%,1000 ms
162.159.193.101:1070,100.00%,1000 ms
162.159.193.90:1070,100.00%,1000 ms
162.159.193.1:1070,100.00%,1000 ms
162.159.193.120:1070,100.00%,1000 ms
162.159.193.101:3476,100.00%,1000 ms
162.159.193.135:3476,100.00%,1000 ms
162.159.193.105:1070,100.00%,1000 ms
162.159.193.95:3476,100.00%,1000 ms
162.159.193.105:3476,100.00%,1000 ms
162.159.193.71:1070,100.00%,1000 ms
162.159.193.23:3476,100.00%,1000 ms
162.159.193.99:3476,100.00%,1000 ms
162.159.193.92:1070,100.00%,1000 ms
162.159.193.122:3476,100.00%,1000 ms
162.159.193.118:3476,100.00%,1000 ms
162.159.193.95:1070,100.00%,1000 ms
162.159.193.107:3476,100.00%,1000 ms
162.159.193.120:3476,100.00%,1000 ms
162.159.193.107:1070,100.00%,1000 ms
162.159.193.118:1070,100.00%,1000 ms
162.159.193.134:1070,100.00%,1000 ms
162.159.193.99:1070,100.00%,1000 ms
162.159.193.147:3476,100.00%,1000 ms
162.159.193.91:1070,100.00%,1000 ms
162.159.193.121:1070,100.00%,1000 ms
162.159.193.1:3476,100.00%,1000 ms
162.159.193.110:3476,100.00%,1000 ms
162.159.193.122:1070,100.00%,1000 ms
162.159.193.135:1070,100.00%,1000 ms
162.159.193.156:1070,100.00%,1000 ms
162.159.193.136:3476,100.00%,1000 ms
162.159.193.14:3476,100.00%,1000 ms
162.159.193.166:3476,100.00%,1000 ms
162.159.193.200:3476,100.00%,1000 ms
162.159.193.199:3476,100.00%,1000 ms
162.159.193.14:1070,100.00%,1000 ms
162.159.193.154:3476,100.00%,1000 ms
162.159.193.178:3476,100.00%,1000 ms
162.159.193.147:1070,100.00%,1000 ms
162.159.193.217:3476,100.00%,1000 ms
162.159.193.155:1070,100.00%,1000 ms
162.159.193.223:3476,100.00%,1000 ms
162.159.193.240:3476,100.00%,1000 ms
162.159.193.238:3476,100.00%,1000 ms
162.159.193.200:1070,100.00%,1000 ms
162.159.193.184:1070,100.00%,1000 ms
162.159.193.177:3476,100.00%,1000 ms
162.159.193.23:1070,100.00%,1000 ms
162.159.193.220:3476,100.00%,1000 ms
162.159.193.239:3476,100.00%,1000 ms
162.159.193.226:3476,100.00%,1000 ms
162.159.193.235:3476,100.00%,1000 ms
162.159.193.220:1070,100.00%,1000 ms
162.159.193.191:3476,100.00%,1000 ms
162.159.195.255:1070,100.00%,1000 ms
162.159.193.144:3476,100.00%,1000 ms
162.159.193.134:3476,100.00%,1000 ms
162.159.193.92:3476,100.00%,1000 ms
162.159.193.121:3476,100.00%,1000 ms
162.159.193.110:1070,100.00%,1000 ms
162.159.193.219:3476,100.00%,1000 ms
162.159.193.226:1070,100.00%,1000 ms
162.159.193.223:1070,100.00%,1000 ms
162.159.193.238:1070,100.00%,1000 ms
162.159.193.19:1070,100.00%,1000 ms
162.159.193.168:3476,100.00%,1000 ms
162.159.193.19:3476,100.00%,1000 ms
162.159.193.217:1070,100.00%,1000 ms
162.159.193.229:3476,100.00%,1000 ms
162.159.193.184:3476,100.00%,1000 ms
162.159.193.159:3476,100.00%,1000 ms
162.159.193.229:1070,100.00%,1000 ms
162.159.193.161:1070,100.00%,1000 ms
162.159.193.235:1070,100.00%,1000 ms
162.159.193.191:1070,100.00%,1000 ms
162.159.193.195:1070,100.00%,1000 ms
162.159.193.155:3476,100.00%,1000 ms
162.159.193.219:1070,100.00%,1000 ms
162.159.193.207:1070,100.00%,1000 ms
162.159.193.239:1070,100.00%,1000 ms
162.159.193.171:3476,100.00%,1000 ms
162.159.193.240:1070,100.00%,1000 ms
162.159.193.199:1070,100.00%,1000 ms
162.159.193.171:1070,100.00%,1000 ms
162.159.193.154:1070,100.00%,1000 ms
162.159.193.195:3476,100.00%,1000 ms
162.159.193.153:1070,100.00%,1000 ms
162.159.193.178:1070,100.00%,1000 ms
162.159.193.156:3476,100.00%,1000 ms
162.159.193.211:1070,100.00%,1000 ms
162.159.193.211:3476,100.00%,1000 ms
162.159.193.207:3476,100.00%,1000 ms
162.159.193.168:1070,100.00%,1000 ms
162.159.193.144:1070,100.00%,1000 ms
162.159.193.177:1070,100.00%,1000 ms
162.159.193.161:3476,100.00%,1000 ms
162.159.193.153:3476,100.00%,1000 ms
162.159.195.255:3476,100.00%,1000 ms
162.159.193.166:1070,100.00%,1000 ms
162.159.193.136:1070,100.00%,1000 ms
